InstanceID,h,opt
356,420.0,520.0,
357,428.0,978.0,
358,358.0,504.0,
359,381.0,581.0,
360,382.0,382.0,
361,436.0,476.0,
362,447.0,581.0,
363,353.0,471.0,
364,428.0,744.0,
365,535.0,583.0,
366,564.0,662.0,
367,375.0,757.0,
368,386.0,684.0,
369,369.0,369.0,
370,423.0,755.0,
371,395.0,451.0,
372,604.0,716.0,
373,355.0,357.0,
374,502.0,782.0,
375,540.0,644.0,
376,415.0,819.0,
377,376.0,400.0,
378,460.0,566.0,
379,545.0,653.0,
380,582.0,690.0,
381,407.0,715.0,
382,510.0,712.0,
383,414.0,434.0,
384,431.0,449.0,
385,450.0,766.0,
386,466.0,596.0,
387,634.0,750.0,
388,382.0,512.0,
389,418.0,656.0,
390,742.0,912.0,
391,521.0,667.0,
392,523.0,627.0,
393,453.0,817.0,
394,523.0,869.0,
395,440.0,522.0,
396,556.0,746.0,
397,446.0,686.0,
398,420.0,580.0,
399,354.0,410.0,
400,506.0,508.0,
401,534.0,578.0,
402,383.0,493.0,
403,367.0,367.0,
404,383.0,513.0,
405,361.0,489.0,
406,732.0,924.0,
407,380.0,756.0,
408,592.0,760.0,
409,414.0,424.0,
410,554.0,650.0,
411,430.0,456.0,
412,381.0,913.0,
413,403.0,519.0,
414,738.0,916.0,
415,472.0,472.0,
416,360.0,418.0,
417,567.0,665.0,
418,405.0,805.0,
419,572.0,798.0,
420,463.0,785.0,
421,372.0,542.0,
422,730.0,840.0,
423,417.0,439.0,
424,430.0,608.0,
425,651.0,883.0,
426,423.0,815.0,
427,362.0,380.0,
428,380.0,688.0,
429,537.0,893.0,
430,731.0,881.0,
431,388.0,460.0,
432,375.0,573.0,
433,363.0,453.0,
434,384.0,962.0,
435,434.0,640.0,
436,358.0,398.0,
437,410.0,454.0,
438,500.0,1028.0,
439,388.0,484.0,
440,423.0,445.0,
441,392.0,410.0,
442,370.0,370.0,
443,393.0,549.0,
444,488.0,1012.0,
445,369.0,701.0,
446,582.0,956.0,
447,459.0,591.0,
448,555.0,667.0,
449,386.0,482.0,
450,356.0,510.0,
451,422.0,454.0,
452,383.0,389.0,
453,375.0,535.0,
454,378.0,400.0,
455,379.0,467.0,
456,379.0,383.0,
457,480.0,580.0,
458,399.0,493.0,
459,564.0,700.0,
460,522.0,658.0,
461,357.0,361.0,
462,621.0,797.0,
463,461.0,571.0,
464,391.0,573.0,
465,557.0,695.0,
466,440.0,524.0,
467,789.0,961.0,
468,432.0,958.0,
469,424.0,540.0,
470,425.0,805.0,
471,508.0,556.0,
472,389.0,847.0,
473,441.0,599.0,
474,453.0,573.0,
475,479.0,547.0,
476,422.0,682.0,
477,417.0,451.0,
478,358.0,608.0,
479,404.0,456.0,
480,399.0,481.0,
481,534.0,686.0,
482,522.0,848.0,
483,439.0,529.0,
484,540.0,672.0,
485,715.0,833.0,
486,529.0,531.0,
487,447.0,461.0,
488,525.0,555.0,
489,506.0,612.0,
490,475.0,1005.0,
491,365.0,383.0,
492,402.0,568.0,
493,477.0,827.0,
494,369.0,495.0,
495,353.0,887.0,
496,442.0,526.0,
497,415.0,597.0,
498,453.0,567.0,
499,358.0,892.0,
500,357.0,465.0,
501,459.0,615.0,
502,555.0,973.0,
503,374.0,462.0,
504,355.0,727.0,
505,372.0,686.0,
506,359.0,527.0,
507,441.0,531.0,
508,444.0,572.0,
509,394.0,474.0,
510,393.0,651.0,
511,579.0,717.0,
512,499.0,559.0,
513,437.0,437.0,
514,454.0,608.0,
515,462.0,576.0,
516,479.0,577.0,
517,354.0,570.0,
518,471.0,635.0,
519,415.0,837.0,
520,401.0,533.0,
521,541.0,715.0,
522,367.0,381.0,
523,360.0,684.0,
524,434.0,500.0,
525,463.0,477.0,
526,358.0,558.0,
527,371.0,707.0,
528,388.0,402.0,
529,461.0,985.0,
530,437.0,563.0,
531,356.0,758.0,
532,375.0,477.0,
533,400.0,506.0,
534,353.0,353.0,
535,443.0,603.0,
536,405.0,423.0,
537,531.0,621.0,
538,432.0,536.0,
539,462.0,656.0,
540,367.0,927.0,
541,759.0,883.0,
542,570.0,678.0,
543,358.0,688.0,
544,380.0,380.0,
545,406.0,414.0,
546,375.0,929.0,
547,589.0,723.0,
548,383.0,491.0,
549,525.0,731.0,
550,738.0,984.0,
551,405.0,507.0,
552,542.0,650.0,
553,449.0,621.0,
554,396.0,662.0,
555,510.0,616.0,
556,480.0,546.0,
557,470.0,608.0,
558,450.0,488.0,
559,421.0,517.0,
560,404.0,432.0,
561,403.0,405.0,
562,361.0,413.0,
563,444.0,510.0,
564,513.0,637.0,
565,425.0,815.0,
566,594.0,846.0,
567,666.0,762.0,
568,438.0,722.0,
569,718.0,876.0,
570,354.0,432.0,
571,452.0,486.0,
572,356.0,502.0,
573,542.0,958.0,
574,405.0,499.0,
575,432.0,546.0,
576,653.0,821.0,
577,360.0,378.0,
578,388.0,482.0,
579,359.0,449.0,
580,547.0,729.0,
581,367.0,381.0,
582,512.0,840.0,
583,364.0,454.0,
584,409.0,475.0,
585,547.0,705.0,
586,603.0,693.0,
587,443.0,555.0,
588,628.0,738.0,
589,437.0,485.0,
590,403.0,531.0,
591,368.0,378.0,
592,499.0,683.0,
593,494.0,720.0,
594,536.0,664.0,
595,479.0,567.0,
596,478.0,610.0,
597,417.0,945.0,
598,525.0,883.0,
599,402.0,544.0,
600,545.0,639.0,
601,463.0,1017.0,
602,801.0,905.0,
603,597.0,757.0,
604,401.0,423.0,
605,461.0,483.0,
606,541.0,675.0,
607,411.0,1009.0,
608,480.0,570.0,
609,467.0,469.0,
610,604.0,694.0,
611,395.0,483.0,
612,495.0,725.0,
613,436.0,538.0,
614,425.0,443.0,
615,388.0,406.0,
616,409.0,409.0,
617,396.0,410.0,
618,466.0,588.0,
619,382.0,390.0,
620,436.0,824.0,
621,378.0,696.0,
622,381.0,591.0,
623,425.0,439.0,
624,396.0,504.0,
625,440.0,630.0,
626,376.0,464.0,
627,355.0,371.0,
628,533.0,845.0,
629,396.0,526.0,
630,396.0,486.0,
631,467.0,503.0,
632,406.0,740.0,
633,481.0,563.0,
634,400.0,694.0,
635,362.0,362.0,
636,470.0,568.0,
637,369.0,519.0,
638,373.0,593.0,
639,427.0,493.0,
640,359.0,447.0,
641,392.0,476.0,
642,562.0,972.0,
643,375.0,671.0,
644,458.0,646.0,
645,391.0,731.0,
646,446.0,762.0,
647,422.0,630.0,
648,435.0,747.0,
649,760.0,928.0,
650,417.0,431.0,
651,405.0,425.0,
652,375.0,437.0,
653,396.0,438.0,
654,359.0,443.0,
655,367.0,687.0,
656,712.0,852.0,
657,386.0,462.0,
658,440.0,824.0,
659,430.0,776.0,
660,390.0,420.0,
661,464.0,506.0,
662,440.0,560.0,
663,500.0,840.0,
664,413.0,595.0,
665,388.0,718.0,
666,594.0,766.0,
667,358.0,358.0,
668,370.0,488.0,
669,464.0,802.0,
670,536.0,650.0,
671,529.0,539.0,
672,480.0,806.0,
673,401.0,771.0,
674,429.0,429.0,
675,438.0,794.0,
676,353.0,367.0,
677,462.0,586.0,
678,413.0,559.0,
679,372.0,374.0,
680,582.0,582.0,
681,356.0,376.0,
682,405.0,421.0,
683,510.0,554.0,
684,458.0,616.0,
685,583.0,673.0,
686,441.0,451.0,
687,410.0,442.0,
688,564.0,730.0,
689,391.0,465.0,
690,436.0,718.0,
691,375.0,385.0,
692,431.0,583.0,
693,474.0,720.0,
694,432.0,820.0,
695,416.0,540.0,
696,450.0,816.0,
697,533.0,731.0,
698,354.0,820.0,
699,375.0,387.0,
700,722.0,886.0,
701,405.0,813.0,
702,384.0,536.0,
703,362.0,432.0,
704,462.0,532.0,
705,416.0,602.0,
706,362.0,432.0,
707,370.0,894.0,
708,506.0,520.0,
709,375.0,821.0,
710,410.0,532.0,
711,448.0,534.0,
712,552.0,656.0,
713,504.0,650.0,
714,396.0,778.0,
715,434.0,654.0,
716,387.0,937.0,
717,458.0,820.0,
718,395.0,683.0,
719,573.0,711.0,
720,382.0,450.0,
721,569.0,673.0,
722,444.0,600.0,
723,366.0,996.0,
724,436.0,582.0,
725,604.0,796.0,
726,391.0,963.0,
727,567.0,745.0,
728,374.0,798.0,
729,362.0,528.0,
730,393.0,395.0,
731,462.0,1004.0,
732,528.0,610.0,
733,554.0,712.0,
734,427.0,523.0,
735,425.0,513.0,
736,368.0,462.0,
737,437.0,525.0,
738,461.0,467.0,
739,392.0,426.0,
740,389.0,455.0,
741,447.0,971.0,
742,354.0,368.0,
743,405.0,419.0,
744,606.0,764.0,
745,478.0,544.0,
746,406.0,522.0,
747,421.0,817.0,
748,422.0,552.0,
749,481.0,799.0,
750,390.0,480.0,
751,660.0,842.0,
752,373.0,709.0,
753,584.0,946.0,
754,619.0,783.0,
755,726.0,888.0,
756,597.0,939.0,
757,387.0,967.0,
758,443.0,535.0,
759,503.0,593.0,
760,403.0,547.0,
761,364.0,498.0,
762,714.0,870.0,
763,393.0,407.0,
764,371.0,371.0,
765,442.0,456.0,
766,560.0,746.0,
767,407.0,931.0,
768,479.0,573.0,
769,374.0,500.0,
770,393.0,579.0,
771,474.0,628.0,
772,381.0,383.0,
773,644.0,758.0,
774,556.0,666.0,
775,465.0,479.0,
776,708.0,880.0,
777,398.0,550.0,
778,355.0,373.0,
779,587.0,939.0,
780,428.0,436.0,
781,355.0,757.0,
782,394.0,762.0,
783,639.0,747.0,
784,422.0,690.0,
785,365.0,777.0,
786,396.0,396.0,
787,450.0,582.0,
788,387.0,971.0,
789,578.0,712.0,
790,534.0,644.0,
791,481.0,875.0,
792,426.0,518.0,
793,508.0,556.0,
794,752.0,886.0,
795,358.0,376.0,
796,445.0,597.0,
797,539.0,553.0,
798,678.0,806.0,
799,365.0,627.0,
800,366.0,840.0,
801,386.0,526.0,
802,532.0,856.0,
803,731.0,895.0,
804,361.0,683.0,
805,453.0,803.0,
806,489.0,837.0,
807,446.0,754.0,
808,443.0,979.0,
809,505.0,513.0,
810,398.0,754.0,
811,402.0,404.0,
812,403.0,675.0,
813,445.0,455.0,
814,543.0,647.0,
815,398.0,450.0,
816,429.0,439.0,
817,457.0,803.0,
818,357.0,747.0,
819,400.0,748.0,
820,445.0,1001.0,
821,484.0,502.0,
822,414.0,734.0,
823,495.0,645.0,
824,458.0,576.0,
825,395.0,403.0,
826,552.0,866.0,
827,418.0,532.0,
828,395.0,925.0,
829,364.0,748.0,
830,476.0,586.0,
831,365.0,573.0,
832,424.0,838.0,
833,373.0,535.0,
834,713.0,817.0,
835,387.0,463.0,
836,571.0,763.0,
837,357.0,559.0,
838,480.0,594.0,
839,458.0,984.0,
840,477.0,797.0,
841,382.0,782.0,
842,447.0,521.0,
843,451.0,533.0,
844,395.0,943.0,
845,477.0,565.0,
846,524.0,632.0,
847,410.0,804.0,
848,396.0,852.0,
849,694.0,888.0,
850,434.0,434.0,
851,371.0,441.0,
852,383.0,531.0,
853,396.0,928.0,
854,674.0,926.0,
855,395.0,733.0,
856,432.0,510.0,
857,428.0,488.0,
858,379.0,399.0,
859,612.0,726.0,
860,530.0,674.0,
861,619.0,727.0,
862,405.0,533.0,
863,661.0,861.0,
864,366.0,384.0,
865,399.0,993.0,
866,453.0,605.0,
867,375.0,511.0,
868,614.0,732.0,
869,546.0,996.0,
870,369.0,695.0,
871,391.0,407.0,
872,395.0,753.0,
873,564.0,654.0,
874,409.0,617.0,
875,354.0,640.0,
876,563.0,653.0,
877,512.0,630.0,
878,409.0,757.0,
879,428.0,514.0,
880,440.0,808.0,
881,361.0,375.0,
882,391.0,409.0,
883,379.0,505.0,
884,377.0,943.0,
885,366.0,398.0,
886,595.0,721.0,
887,648.0,802.0,
888,369.0,377.0,
889,456.0,980.0,
890,360.0,360.0,
891,471.0,481.0,
892,603.0,693.0,
893,575.0,779.0,
894,416.0,558.0,
895,483.0,527.0,
896,403.0,435.0,
897,469.0,487.0,
898,424.0,528.0,
899,462.0,742.0,
900,359.0,493.0,
901,431.0,957.0,
902,404.0,404.0,
903,624.0,808.0,
904,429.0,461.0,
905,439.0,553.0,
906,508.0,526.0,
907,365.0,535.0,
908,700.0,810.0,
909,371.0,439.0,
910,519.0,623.0,
911,374.0,604.0,
912,374.0,392.0,
913,438.0,666.0,
914,404.0,614.0,
915,400.0,494.0,
916,383.0,387.0,
917,443.0,457.0,
918,413.0,803.0,
919,494.0,580.0,
920,435.0,625.0,
921,450.0,796.0,
922,372.0,372.0,
923,519.0,633.0,
924,413.0,447.0,
925,542.0,852.0,
926,386.0,712.0,
927,522.0,636.0,
928,466.0,924.0,
929,508.0,610.0,
930,390.0,390.0,
931,599.0,781.0,
932,383.0,487.0,
933,354.0,838.0,
934,405.0,813.0,
935,382.0,508.0,
936,429.0,487.0,
937,440.0,538.0,
938,471.0,473.0,
939,357.0,447.0,
940,465.0,639.0,
941,370.0,562.0,
942,699.0,805.0,
943,368.0,984.0,
944,391.0,431.0,
945,404.0,1040.0,
946,447.0,783.0,
947,367.0,513.0,
948,376.0,486.0,
949,589.0,605.0,
950,484.0,1018.0,
951,415.0,549.0,
952,367.0,901.0,
953,603.0,771.0,
954,359.0,673.0,
955,611.0,825.0,
956,368.0,424.0,
957,369.0,495.0,
958,558.0,694.0,
959,356.0,912.0,
960,452.0,452.0,
961,544.0,754.0,
962,370.0,384.0,
963,489.0,1025.0,
964,388.0,748.0,
965,377.0,377.0,
966,392.0,406.0,
967,414.0,452.0,
968,369.0,459.0,
969,503.0,533.0,
970,462.0,568.0,
971,424.0,432.0,
972,493.0,673.0,
973,408.0,498.0,
974,438.0,524.0,
975,413.0,665.0,
976,400.0,594.0,
977,378.0,412.0,
978,512.0,630.0,
979,576.0,984.0,
980,501.0,601.0,
981,704.0,884.0,
982,487.0,519.0,
983,456.0,830.0,
984,358.0,770.0,
985,710.0,884.0,
986,427.0,517.0,
987,390.0,486.0,
988,369.0,897.0,
989,395.0,463.0,
990,378.0,468.0,
991,630.0,734.0,
992,539.0,629.0,
993,373.0,405.0,
994,502.0,516.0,
995,666.0,824.0,
996,378.0,392.0,
997,399.0,471.0,
998,380.0,442.0,
999,380.0,474.0,
1000,444.0,620.0,
1001,390.0,654.0,
1002,421.0,551.0,
1003,384.0,1014.0,
1004,365.0,753.0,
1005,424.0,764.0,
1006,455.0,721.0,
1007,526.0,632.0,
1008,380.0,790.0,
1009,431.0,831.0,
1010,431.0,481.0,
1011,387.0,405.0,
1012,378.0,464.0,
1013,454.0,580.0,
1014,516.0,646.0,
1015,389.0,771.0,
1016,440.0,668.0,
1017,603.0,693.0,
1018,421.0,571.0,
1019,355.0,445.0,
1020,391.0,557.0,
1021,362.0,702.0,
1022,355.0,403.0,
1023,394.0,484.0,
1024,443.0,529.0,
1025,395.0,533.0,
1026,375.0,481.0,
1027,361.0,705.0,
1028,367.0,415.0,
1029,358.0,616.0,
1030,376.0,576.0,
1031,360.0,978.0,
1032,705.0,875.0,
1033,492.0,562.0,
1034,466.0,480.0,
1035,392.0,398.0,
1036,482.0,580.0,
1037,427.0,587.0,
1038,464.0,910.0,
1039,367.0,755.0,
1040,363.0,459.0,
1041,421.0,753.0,
1042,460.0,462.0,
1043,363.0,453.0,
1044,541.0,703.0,
1045,364.0,776.0,
1046,366.0,730.0,
1047,381.0,497.0,
1048,428.0,460.0,
1049,384.0,670.0,
1050,399.0,733.0,
1051,399.0,1015.0,
1052,696.0,964.0,
1053,531.0,633.0,
1054,395.0,513.0,
1055,367.0,367.0,
1056,493.0,917.0,
1057,354.0,362.0,
1058,597.0,721.0,
1059,408.0,752.0,
1060,421.0,541.0,
1061,432.0,600.0,
1062,425.0,531.0,
1063,603.0,711.0,
1064,380.0,710.0,
1065,358.0,456.0,
1066,363.0,459.0,
1067,374.0,578.0,
1068,353.0,435.0,
1069,376.0,556.0,
1070,554.0,770.0,
1071,587.0,995.0,
1072,473.0,815.0,
1073,353.0,599.0,
1074,639.0,889.0,
1075,456.0,530.0,
1076,547.0,953.0,
1077,415.0,457.0,
1078,520.0,698.0,
1079,478.0,568.0,
1080,711.0,839.0,
1081,460.0,782.0,
1082,382.0,580.0,
1083,365.0,443.0,
1084,380.0,552.0,
1085,766.0,896.0,
1086,561.0,651.0,
1087,514.0,1046.0,
1088,474.0,592.0,
1089,683.0,839.0,
1090,369.0,457.0,
1091,353.0,473.0,
1092,378.0,836.0,
1093,577.0,703.0,
1094,624.0,940.0,
1095,462.0,506.0,
1096,551.0,661.0,
1097,484.0,574.0,
1098,474.0,758.0,
1099,459.0,745.0,
1100,355.0,537.0,
1101,398.0,408.0,
1102,433.0,543.0,
1103,647.0,751.0,
1104,755.0,911.0,
1105,459.0,549.0,
1106,543.0,651.0,
1107,447.0,483.0,
1108,430.0,476.0,
1109,376.0,712.0,
1110,372.0,462.0,
1111,465.0,479.0,
1112,446.0,454.0,
1113,443.0,569.0,
1114,379.0,449.0,
1115,444.0,574.0,
1116,366.0,380.0,
1117,389.0,403.0,
1118,364.0,694.0,
1119,510.0,624.0,
1120,518.0,650.0,
1121,447.0,561.0,
1122,381.0,471.0,
1123,774.0,948.0,
1124,401.0,425.0,
1125,453.0,635.0,
1126,400.0,568.0,
1127,387.0,419.0,
1128,436.0,580.0,
1129,431.0,521.0,
1130,396.0,588.0,
1131,358.0,444.0,
1132,364.0,794.0,
1133,416.0,506.0,
1134,439.0,529.0,
1135,421.0,741.0,
1136,416.0,744.0,
1137,578.0,748.0,
1138,460.0,532.0,
1139,459.0,575.0,
1140,697.0,787.0,
1141,358.0,676.0,
1142,529.0,607.0,
1143,407.0,483.0,
1144,430.0,448.0,
1145,372.0,436.0,
1146,406.0,508.0,
1147,443.0,623.0,
1148,662.0,820.0,
1149,408.0,776.0,
1150,422.0,798.0,
1151,689.0,797.0,
1152,454.0,472.0,
1153,512.0,680.0,
1154,566.0,718.0,
1155,383.0,545.0,
1156,438.0,542.0,
1157,447.0,481.0,
1158,470.0,996.0,
1159,591.0,695.0,
1160,383.0,515.0,
1161,605.0,761.0,
1162,417.0,425.0,
1163,604.0,728.0,
1164,505.0,551.0,
1165,404.0,988.0,
1166,387.0,527.0,
1167,410.0,610.0,
1168,423.0,823.0,
1169,493.0,583.0,
1170,406.0,434.0,
1171,475.0,725.0,
1172,362.0,466.0,
1173,762.0,886.0,
1174,673.0,901.0,
1175,387.0,545.0,
1176,589.0,679.0,
1177,634.0,730.0,
1178,576.0,680.0,
1179,435.0,583.0,
1180,387.0,911.0,
1181,575.0,677.0,
1182,412.0,422.0,
1183,389.0,479.0,
1184,364.0,592.0,
1185,481.0,655.0,
1186,365.0,537.0,
1187,448.0,448.0,
1188,363.0,703.0,
1189,398.0,420.0,
1190,589.0,899.0,
1191,372.0,568.0,
1192,458.0,582.0,
1193,401.0,951.0,
1194,474.0,496.0,
1195,366.0,656.0,
1196,477.0,477.0,
1197,385.0,925.0,
1198,380.0,734.0,
1199,468.0,510.0,
1200,430.0,876.0,
1201,393.0,699.0,
1202,394.0,746.0,
1203,449.0,621.0,
1204,471.0,497.0,
1205,583.0,673.0,
1206,380.0,440.0,
1207,504.0,596.0,
1208,424.0,800.0,
1209,395.0,583.0,
1210,426.0,492.0,
1211,379.0,449.0,
1212,511.0,565.0,
1213,401.0,495.0,
1214,463.0,649.0,
1215,632.0,740.0,
1216,678.0,864.0,
1217,713.0,817.0,
1218,355.0,505.0,
1219,591.0,699.0,
1220,527.0,547.0,
1221,474.0,684.0,
1222,386.0,478.0,
1223,488.0,680.0,
1224,410.0,516.0,
1225,395.0,437.0,
1226,548.0,670.0,
1227,361.0,459.0,
1228,643.0,767.0,
1229,437.0,661.0,
1230,393.0,929.0,
1231,518.0,820.0,
1232,496.0,630.0,
1233,551.0,641.0,
1234,713.0,831.0,
1235,719.0,905.0,
1236,368.0,368.0,
1237,370.0,736.0,
1238,512.0,626.0,
1239,478.0,806.0,
1240,689.0,793.0,
1241,574.0,748.0,
1242,408.0,528.0,
1243,401.0,777.0,
1244,434.0,522.0,
1245,404.0,744.0,
1246,394.0,436.0,
